id,longitude,latitude,name,
1832,10.2113950252533,45.5351000841871,Repubblica,
1833,10.219452381134,45.540105018787,Rovetta,
1834,10.2191197872162,45.5356036037672,S. Domenico,
1835,10.2202033996582,45.5445008776237,S. Faustino,
1836,10.225567817688,45.5328980724579,Spalto S. Marco,
1837,10.2133476734161,45.5330934763021,Stazione,
1838,10.2294194698334,45.5369788656164,Tebaldo Brusato,
1839,10.2193772792816,45.5378055095595,Vittoria,
1840,10.2202677726746,45.5369187455828,Zanardelli,
1841,8.46747636795044,45.7007395710044,Stazione FF.SS.,
1842,7.63276755809784,45.1330385906853,Municipio,
1843,7.62573748826981,45.1357235581762,Reggia,
1844,10.3475117683411,44.7964544997889,Barilla Center,
1845,10.3178894519806,44.7957921357639,Bixio,
1846,10.313458442688,44.7661302325606,Campus,
1847,10.3354525566101,44.8060160573792,Duc,
1848,10.3365898132324,44.8053005179597,Dus,
1849,10.3312683105469,44.7957692954895,Farini,
1850,10.3057444095612,44.8009994823195,Ospedale Maggiore,
1851,10.3242623806,44.8022707952623,Ponte di mezzo,
1852,10.314177274704,44.8042119675661,Santa croce,
1853,10.3260326385498,44.8061987468724,Toschi,
1854,10.3442931175232,44.7801291989512,Traversetolo,
1855,8.79275321960449,44.7616205937934,Ex Caserma Giorgi,
1856,8.78844022750854,44.7651704402852,Giardini Pubblici,
1857,8.77855896949768,44.7638526042772,Museo Campionissimi,
1858,8.79423379898071,44.7584438294932,Ospedale,
1859,8.78986716270447,44.7673566105944,Pascoli - Carabinieri,
1860,8.78378391265869,44.7682706642433,Stadio Comunale,
1861,8.78672361373901,44.762184317891,Stazione TRENITALIA,
1862,7.68665313720703,45.0704292328666,Foro Boario,
1863,7.68665313720703,45.0704292328666,P.zza Audifreddi,
1864,7.68665313720703,45.0704292328666,P.zza Torino,
1865,7.68665313720703,45.0704292328666,Piazza Europa,
1866,7.68665313720703,45.0704292328666,Stazione,
1867,12.475705,41.893494,Arenula,
1868,12.476403,41.895943,Argentina,
1869,12.471843,41.895519,Campo dei Fiori,
1870,12.480211,41.900696,Colonna,
1871,12.481585,41.900307,Fontana di Trevi,
1872,12.473173,41.900074,Navona,
1873,12.482014,41.89933,Oratorio,
1874,12.465169,41.899513,P.za dell' Oro,
1875,12.477937,41.897774,Pantheon,
1876,12.478709,41.902435,Parlamento,
1877,12.477958,41.905903,Pontefici,
1878,12.4765741825104,41.9101979788993,Popolo,
1879,12.47283,41.896721,S. Andrea della Valle,
1880,12.480576,41.902786,San Silvestro,
1881,12.475061,41.901798,Scrofa,
1882,12.4675941467285,41.8984120330857,Sforza Cesarini,
1883,12.481692,41.905647,Spagna,
1884,12.484009,41.9025,Tritone,
1885,12.48269,41.895561,Venezia,
1886,9.14648294448853,39.2052057794207,Molentargius,
1887,7.68665313720703,45.0704292328666,Bizzozero,
1888,8.82730007171631,45.8163056161399,Repubblica,
1889,7.68665313720703,45.0704292328666,Stazione FNM,
1890,7.68665313720703,45.0704292328666,Stazione FS,
1891,7.72507309913635,44.548934070885,Centro - Duomo,
1892,7.72995471954346,44.5516941832315,Piazza d'Armi,
1893,7.72199392318726,44.5445833787553,Piazza Domp&#232,
1894,7.73555517196655,44.5587888297642,Regina Elena,
1895,7.71875381469727,44.5503026748078,Stazione FF.SS.,
1896,7.57642507553101,45.1358257320321,Largo Oropa,
1897,7.77774095535278,45.1363271381156,Ecomuseo,
1898,7.77752637863159,45.1325125568753,Mercato,
1899,7.77123928070068,45.1369855816723,Municipio,
1900,7.76411533355713,45.1291670196706,Parco Pertini,
1901,7.76356816291809,45.14584734071,Poste,
1902,7.76987671852112,45.1395284647148,Stazione FFSS,
1903,7.52020329236984,45.069217830912,Piazza Principe Eugenio,
1904,7.52692222595215,45.0708611260256,Posta Vecchia,
1905,7.5768207013607,45.0629937183349,Le Serre,
1906,7.66401529312134,44.6473302324159,Alstom,
1907,7.65894055366516,44.6414525361234,Biblioteca,
1908,7.68665313720703,45.0704292328666,Isoardi,
1909,7.68665313720703,45.0704292328666,Municipio,
1910,7.66059279441834,44.6426052222079,Ospedale,
1911,7.66151547431946,44.6417197170562,Palasport,
1912,7.65397310256958,44.6476202851246,Piazza del Popolo,
1913,7.65593647956848,44.6458036153067,Piazza Santa Rosa,
1914,7.65406966209412,44.6503604483483,Posta,
1915,7.66322135925293,44.6521693431029,Stazione FF.SS.,
1916,7.66297459602356,44.6511771293372,Stazione FFSS II,
1917,7.65700936317444,44.6461929064859,Universit&#224,
1918,16.8734765052795,41.1050802161959,Park&amp,Ride 
1919,16.8780040740967,41.1075054412235,Politecnico,
1920,16.8670606613159,41.1259180608036,Prefettura,
1921,16.8696570396423,41.1186603226429,Stazione FF.SS.,
1922,16.8574690818787,41.1234854339884,Tribunale,
1923,11.088445186615,43.8787320193531,Ospedale,
1924,11.0828018188477,43.8741536495365,Piazzale Nenni,
1925,11.0780382156372,43.8837894716385,San Paolo,
1926,11.1087656021118,43.8783453463138,Stazione FF.SS. Centrale,
1927,11.098165512085,43.8844622196343,Stazione FF.SS. Porta Serraglio,
1928,8.03202509880066,44.7022540643826,Medford,
1929,8.03547978401184,44.7006678857951,Municipio,
1930,8.0342835187912,44.6964353216007,Savona,
1931,8.03096294403076,44.6978157053627,Stazione FF.SS.,
1932,8.06707620620728,45.5568976019838,Stazione Ferroviaria,
1933,7.85842180252075,44.6957565572958,Mercato Coperto,
1934,7.84870147705078,44.6940252909642,Movicentro,
1935,7.85519242286682,44.6981207581079,Municipio,
1936,7.84745693206787,44.6876794141527,Oltreferrovia,
1937,7.84144878387451,44.7079425974671,Santuario,
1938,8.66188287734985,45.5012412055084,Municipio,
1939,10.9263324737549,43.9297662866543,Cellini,
1940,10.9152817726135,43.9322542670469,Globo,
1941,10.9125351905823,43.9361791921922,San Francesco,
1942,10.9152603149414,43.9432712148528,Stadio,
1943,10.9145200252533,43.9273709276952,Stazione FF.SS.,
1944,7.57897853851318,45.0725810892094,Gramsci,
1945,7.59176731109619,45.0763087612588,Stazione Fermi,
1946,7.57438659667969,45.0783278154271,Stazione FFSS,
1947,10.6316435337067,44.698563081734,Don Andreoli,
1948,10.6309247016907,44.6974725191032,Municipio,
1949,10.6254315376282,44.692713459982,Parcheggio Cecati,
1950,10.6336498260498,44.7035275513158,Parcheggio Gasometro,
1951,10.6423830986023,44.6972971120073,Stazione Trenitalia,
1952,7.33199000358582,44.8849524693677,Cavour,
1953,7.33240842819214,44.8863055472733,Municipio,
1954,7.31484532356262,44.8846027923742,Ospedale,
1955,7.33772993087769,44.8877422075153,Stazione FF.SS.,
1956,7.68665313720703,45.0704292328666,Stazione Olimpica,
1957,9.81904149055481,44.104675080932,Beverini,
1958,9.82064008712769,44.1019940107114,Chiodo,
1959,9.82757091522217,44.1071557330054,Europa,
1960,9.82602596282959,44.1035502789205,Marittime,
1961,9.83257055282593,44.111515881541,Ospedale,
1962,9.8077118396759,44.1080185441076,P.zza d'Armi,
1963,9.84804153442383,44.1151670658819,Palasport,
1964,9.81593012809753,44.1100753733459,Stazione FF. SS.,
1965,9.83973741531372,44.1125789078543,Tribunale,
1966,8.6243212223053,45.4440242738462,Alpini,
1967,8.61930012702942,45.4373094218356,Asl,
1968,8.61912846565247,45.4280940192971,Cittadella,
1969,8.62364530563354,45.4503921058528,Info Bicincitt&#224,
1970,8.61678957939148,45.4459362043594,Martiri,
1971,8.62186431884766,45.4460491116154,Municipio,
1972,8.61892461776733,45.441216478912,Ospedale,
1973,8.61284136772156,45.4451383199764,Questura,
1974,8.63345146179199,45.4622903472286,San Rocco,
1975,8.6238169670105,45.4506404818959,Stazione FF.SS.,
1976,8.60986948013306,45.4857483383504,Vignale,
1977,4.832158000000000,45.76765100000000,1001 - TERREAUX / TERME,
1978,4.836279000000000,45.76751200000000,1002 - OPÃ‰RA,
1979,4.830077000000000,45.76927100000000,1003 - PLACE SATHONAY,
1980,4.832790000000000,45.76608700000000,1005 - MEISSONNIER,
1981,4.836893000000000,45.76581600000000,1012 - AMPÃˆRE / BOURSE,
1982,4.827590000000000,45.76821300000000,1013 - MARTINIÃˆRE,
1983,4.831246000000000,45.76594200000000,1016 - PÃŠCHERIE,
1984,4.832908000000000,45.76689200000000,1020 - TERREAUX / CHENAVARD,
1985,4.834285000000000,45.76692000000000,1021 - TERREAUX / BEAUX ARTS,
1986,4.837655000000000,45.76960900000000,1022 - PLACE TOLOZAN,
1987,4.819486000000000,45.77229000000000,1023 - CROIX ROUSSE / PERFETTI,
1988,4.824632000000000,45.76966800000000,1024 - ROUVILLE,
1989,4.831725000000000,45.76804000000000,1031 - PLACE DE LA PAIX,
1990,4.836388000000000,45.76720500000000,1032 - PIZAY,
1991,4.829220000000000,45.77007200000000,1034 - CARMÃ‰LITES,
1992,4.832606000000000,45.77432200000000,1036 - AVEYRON,
1993,4.819813000000000,45.76790100000000,1006- SUBSISTANCES,
1994,4.837909000000000,45.77220600000000,1035 - QUAI LASSAGNE,
1995,4.834633000000000,45.75796700000000,2001 - BELLECOUR / RÃ‰PUBLIQUE,
1996,4.830436000000000,45.75826700000000,2002 - BELLECOUR / ST EXUPÃ‰RY,
1997,4.828264000000000,45.75304800000000,2003 - PLACE AMPÃˆRE,
1998,4.826882000000000,45.75022400000000,2004 - PERRACHE / CARNOT,
1999,4.823529000000000,45.74558600000000,2006 - PLACE DE L'HIPPODROME,
2000,4.820482000000000,45.74261900000000,2007 - PATINOIRE CHARLEMAGNE,
2001,4.833838000000000,45.75677100000000,2008 - PLACE ANTONIN PONCET,
2002,4.833351000000000,45.75346000000000,2012 - GAILLETON,
2003,4.831988000000000,45.75995900000000,2013 - CÃ‰LESTINS,
2004,4.828371000000000,45.75681300000000,2011 - SALA / RUE DU PLAT,
2005,4.834285000000000,45.76075100000000,2014 - JACOBINS,
2006,4.836170000000000,45.76091700000000,2015 - PLACE DE LA RÃ‰PUBLIQUE,
2007,4.834283000000000,45.76308200000000,2016 - PLACE REGAUD,
2008,4.835957000000000,45.76219500000000,2017 - RÃ‰PUBLIQUE / FERRANDIÃˆRE,
2009,4.826852000000000,45.75117000000000,2022 - PLACE CARNOT,
2010,4.829889000000000,45.75468100000000,2023 -  HUGO / STE HÃ‰LÃˆNE,
2011,4.834073000000000,45.75874400000000,2024 - RÃ‰PUBLIQUE / MAUPIN,
2012,4.833203000000000,45.76206000000000,2025 - MERCIÃˆRE / FERRANDIÃˆRE,
2013,4.822140000000000,45.74442700000000,2028- SAINTE-BLANDINE,
2014,4.835522000000000,45.76407700000000,2030 - RÃ‰PUBLIQUE / POULAILLERIE,
2015,4.835396000000000,45.75938600000000,2026 - RÃ‰PUBLIQUE / PAUFIQUE,
2016,4.835754000000000,45.75988400000000,2035 - CHILDEBERT / RIVIÃˆRE,
2017,4.830141000000000,45.75947500000000,2036 - PLACE GOURJU,
2018,4.824907000000000,45.74791000000000,2037 - PLACE DES ARCHIVES,
2019,4.829562000000000,45.75309500000000,2038 - REMPARTS D'AINAY,
2020,4.829861000000000,45.74922500000000,2039 - CHARITÃ‰ / RÃ‰CAMMIER,
2021,4.831899000000000,45.76357800000000,2040 - QUAI SAINT ANTOINE,
2022,4.833008000000000,45.75447800000000,2041 - SALA / CHARITE,
2023,4.824684000000000,45.75179900000000,2042 - JOFFRE / VAUBECOUR,
2024,4.858587000000000,45.76028500000000,3001 - PART-DIEU / VIVIER MERLE,
2025,4.854981000000000,45.76302500000000,3003 - PART-DIEU / DERUELLE,
2026,4.848063000000000,45.75965900000000,3004 - BOURSE DU TRAVAIL,
2027,4.858728000000000,45.76018700000000,3002 - PART-DIEU / GARE SNCF,
2028,4.848039000000000,45.75379100000000,3005 - SAXE-GAMBETTA,
2029,4.878900000000000,45.74344700000000,3007 - PLACE D'ARSONVAL,
2030,4.870684000000000,45.74581400000000,3008 - INSTITUT LUMIERE,
2031,4.857922000000000,45.75025800000000,3009 - MUSEE AFRICAIN,
2032,4.855920000000000,45.75945200000000,3010 - PART-DIEU / CUIRASSIERS,
2033,4.887267000000000,45.74954700000000,3012 - PLACE DU CHÃ‚TEAU,
2034,4.889021000000000,45.75363300000000,3013 - PLACE ANTOINETTE,
2035,4.852507000000000,45.76078200000000,3015 - SERVIENT / GARIBALDI,
2036,4.842224000000000,45.75934700000000,3016 - LIBERTÃ‰ / PART-DIEU,
2037,4.848402000000000,45.75670400000000,3018 - CRÃ‰QUI / VOLTAIRE,
2038,4.869757000000000,45.75965100000000,3021 - PLACE DE LA FERRANDIÃˆRE,
2039,4.885374000000000,45.74142800000000,3024 - ROCKEFELLER / ESQUIROL,
2040,4.850244000000000,45.75300900000000,3029 - PLACE ARISTIDE BRIAND,
2041,4.844513000000000,45.75993500000000,3031 - CORNEILLE / SERVIENT,
2042,4.847121000000000,45.76346300000000,3032 - LAFAYETTE / CRÃ‰QUI,
2043,4.853469000000000,45.75712800000000,3037 - PAUL BERT / GARIBALDI,
2044,4.858929000000000,45.75723100000000,3038 - VIVIER MERLE / PAUL BERT,
2045,4.855707000000000,45.75259700000000,3039 - PLACE BIR-HAKEIM,
2046,4.867227000000000,45.75401400000000,3043 - PLACE ROUGET DE L'ISLE,
2047,4.841050000000000,45.76197000000000,3044 - QUAI AUGAGNEUR,
2048,4.880560000000000,45.74817100000000,3051 - PLACE HENRI,
2049,4.855580000000000,45.75113600000000,3053 - GAMBETTA / JUSSERAND,
2050,4.853878000000000,45.75882000000000,3058 - PLACE DU LAC,
2051,4.863463000000000,45.75426800000000,3066 - KIMMERLING / FAURE,
2052,4.863958000000000,45.75289700000000,3067 - HACHETTE,
2053,4.888206000000000,45.74043600000000,3071 - BIOPARC,
2054,4.884817000000000,45.75121000000000,3079 - PLACE LOUISE,
2055,4.861752000000000,45.76012400000000,3080 - PART-DIEU / VILLETTE,
2056,4.845109000000000,45.75759100000000,3082 - PLACE BAHADOURIAN,
2057,4.850483000000000,45.76152400000000,3083 - LES HALLES,
2058,4.855198000000000,45.75726600000000,3084 - DESAIX,
2059,4.868392000000000,45.75783500000000,3085 - SACRE COEUR,
2060,4.876019000000000,45.74955200000000,3086 - FEUILLAT / LACASSAGNE,
2061,4.852296000000000,45.76280500000000,3087 - PART-DIEU / GARIBALDI,
2062,4.846535000000000,45.75883000000000,3088 - PLACE GUICHARD,
2063,4.888961000000000,45.74531900000000,3089 - TRARIEUX / LACASSAGNE,
2064,4.893496000000000,45.74192500000000,3090 - VINATIER,
2065,4.896954000000000,45.74818800000000,3091 - HOPITAL NEUROLOGIQUE,
2066,4.861691000000000,45.75778400000000,3094 - VILLETTE,
2067,4.840370000000000,45.75720200000000,3097 - AUGAGNEUR / FOSSE AUX OURS,
2068,4.865438000000000,45.75696000000000,3099 - PLACE SAINTE ANNE,
2069,4.868796000000000,45.75282200000000,3100 - SISLEY / DAUPHINE,
2070,4.868595000000000,45.76251700000000,3101 - PATINOIRE BARABAN,
2071,4.894251000000000,45.75256800000000,3102 - DR LONG / AUBEPINS,
2072,4.857543000000000,45.75483900000000,3103 - PLACE DANTON,
2073,4.814242000000000,45.77037300000000,4001 - CONSERVATOIRE BIS,
2074,4.827762000000000,45.77420500000000,4002 - MAIRIE DU 4Â°,
2075,4.827627000000000,45.77969000000000,4004 - HÃ‰NON,
2076,4.834692000000000,45.77764800000000,4005 - PLACE BERTONE,
2077,4.834784000000000,45.77971800000000,4003- PLACE COMMANDANT  ARNAUD,
2078,4.821309000000000,45.77329900000000,4006 - PHILIPPE DE LASSALLE,
2079,4.820242000000000,45.77929500000000,4007 - PLACE FLAMMARION,
2080,4.825419000000000,45.77592800000000,4009 - JACQUARD / DENFERT-ROCHEREAU,
2081,4.832837000000000,45.78149700000000,4011 - PLACE JEAN AMBRE,
2082,4.840947000000000,45.77917600000000,4012 - PLACE ADRIEN GODIEN,
2083,4.820489000000000,45.77741500000000,4014 - PHILIPPE DE LASSALLE / PILLEMENT,
2084,4.829472000000000,45.77609800000000,4017 - PLACE DES TAPIS,
2085,4.825189000000000,45.77405100000000,4021 - TABAREAU,
2086,4.832498000000000,45.77606800000000,4022 - PLACE DE LA CROIX-ROUSSE,
2087,4.810643000000000,45.77822900000000,4023 - PONT MAZARYK,
2088,4.817867000000000,45.77538500000000,4025 - CHAZIÃˆRE,
2089,4.835059000000000,45.77550700000000,4041 - BOUSSANGES / AUSTERLITZ,
2090,4.820602000000000,45.78179500000000,4042 - GREGORY COUPET,
2091,4.815302000000000,45.75720100000000,5001 - PLACE VARILLON (FUNICULAIRE ST JUST),
2092,4.796687000000000,45.75648000000000,5002 - PLACE DES COMPAGNONS DE LA CHANSON,
2093,4.826562000000000,45.76048900000000,5004 - ST JEAN,
2094,4.827360000000000,45.76626200000000,5005 - SAINT PAUL,
2095,4.828835000000000,45.76206900000000,5006 - QUAI ROMAIN ROLLAND,
2096,4.813182000000000,45.75793100000000,5007 - PLACE DE TRION,
2097,4.828942000000000,45.76469100000000,5009 - PLACE FOUSSERET,
2098,4.821659000000000,45.75200600000000,5015 - FULCHIRON,
2099,4.812724000000000,45.75544100000000,5008 - SAINTE IRÃ‰NÃ‰E,
2100,4.800959000000000,45.75757000000000,5016 - MAIRIE DU 5Â°,
2101,4.828961000000000,45.76346900000000,5026 - RUE DE LA BALEINE,
2102,4.826981000000000,45.76704900000000,5029 - PLACE GERSON,
2103,4.807370000000000,45.75480300000000,5030 - CHARCOT / RÃ‰SIDENCE UNIVERSITAIRE,
2104,4.784099000000000,45.74999700000000,5033 - CESAR GEOFFRAY,
2105,4.795607000000000,45.74969100000000,5036 - LA SALETTE,
2106,4.826220000000000,45.75787900000000,5040 - PLACE CRÃ‰PU,
2107,4.820006000000000,45.76655800000000,5041 - L'HOMME DE LA ROCHE,
2108,4.796624000000000,45.75980200000000,5044 - CHAMPVERT,
2109,4.788771000000000,45.75048600000000,5045 - VALDO / RIVET,
2110,4.804456000000000,45.75344700000000,5047 - ALBÃ‰RIC PONT,
2111,4.821083000000000,45.75836700000000,5050 - THEATRE ROMAIN,
2112,4.792711000000000,45.76390200000000,5054 - CHAMPVERT,
2113,4.803058000000000,45.76180300000000,5055 - BUYER / APOLLINAIRE,
2114,4.819311000000000,45.75608700000000,5053 - SAINT JUST,
2115,4.792850000000000,45.75331600000000,5049- LYCÃ‰E BRANLY,
2116,4.844878000000000,45.77738400000000,6002 - PORTE DES ENFANTS DU RHÃ”NE,
2117,4.788242000000000,45.75466600000000,5031- MENIVAL/J.CURIE,
2118,4.856324000000000,45.77291600000000,6003 - AVENUE VERGUIN,
2119,4.844762000000000,45.76885600000000,6004 - FOCH,
2120,4.844729000000000,45.76577100000000,6005 - PLACE EDGAR QUINET,
2121,4.852406000000000,45.76962100000000,6007 - MASSÃ‰NA,
2122,4.859067000000000,45.76841700000000,6008 - GARE DES BROTTEAUX,
2123,4.851827000000000,45.77332500000000,6006 - BOULEVARD DES BELGES,
2124,4.849496000000000,45.76840400000000,6011- MAIRIE DU 6ÃˆME,
2125,4.862089000000000,45.76599300000000,6016 - VIABERT / THIERS,
2126,4.848379000000000,45.77453200000000,6020 - MUSÃ‰E GUIMET,
2127,4.844580000000000,45.77177700000000,6012 - PLACE PUVIS DE CHAVANNES,
2128,4.849968000000000,45.77086100000000,6021- GARIBALDI,
2129,4.842536000000000,45.76883500000000,6022- PLACE MARÃ‰CHAL LYAUTEY,
2130,4.841136000000000,45.76683500000000,6023 - QUAI SARAIL,
2131,4.856776000000000,45.77073800000000,6024 - TRONCHET / ANATOLE FRANCE,
2132,4.853428000000000,45.76435300000000,6028 - RECAMMIER / TÃŠTE D'OR,
2133,4.843739000000000,45.76375500000000,6031 - LAFAYETTE/CORNEILLE,
2134,4.841613000000000,45.76479400000000,6032 - PRÃ‰FECTURE / SARRAIL,
2135,4.854121000000000,45.78542700000000,6035 - CITÃ‰ INTERNATIONALE,
2136,4.852451000000000,45.78393600000000,6036 - MUSÃ‰E D'ART CONTEMPORAIN,
2137,4.849341000000000,45.78231100000000,6037 - CITÃ‰ INTERNATIONALE / INTERPOL,
2138,4.849868000000000,45.76416000000000,6040 - LES HALLES,
2139,4.859636000000000,45.78461600000000,6041 - CITÃ‰ INTERNATIONALE / TÃŠTE D'OR NORD,
2140,4.855612000000000,45.78486100000000,6042 - CITÃ‰ INTERNATIONALE - RÃ‰SIDENCE HÃ”TELIÃˆRE,
2141,4.852212000000000,45.78474100000000,6043 - CITÃ‰ INTERNATIONALE - CINÃ‰MA,
2142,4.865081000000000,45.76637500000000,6044 - CHARMETTES / BELLECOMBE,
2143,4.856830000000000,45.76630100000000,6045 - BROTTEAUX / VAUBAN,
2144,4.843735000000000,45.75487200000000,7001 - PLACE GABRIEL PÃ‰RI,
2145,4.836350000000000,45.75133600000000,7002 - UNIVERSITÃ‰S LYON III / LYON II,
2146,4.841976000000000,45.74622600000000,7004 - MAIRIE DU 7ÃˆME,
2147,4.833279000000000,45.73148400000000,7005 - DEBOURG,
2148,4.852531000000000,45.75180700000000,7003 - GAMBETTA / GARIBALDI,
2149,4.831041000000000,45.72718400000000,7006 - GERLAND,
2150,4.827690790000000,45.73574865000000,7007 - FARGE / AYASSE,
2151,4.846336000000000,45.75258400000000,7008 - JEAN JAURÃˆS / GUILLOTIÃˆRE,
2152,4.837582000000000,45.73779900000000,7009 - JEAN JAURÃˆS,
2153,4.836046000000000,45.74736300000000,7010 - CENTRE BERTHELOT,
2154,4.847272000000000,45.74372400000000,7011 - BERTHELOT / GARIBALDI,
2155,4.823929000000000,45.73125400000000,7013 - HALLE TONY GARNIER,
2156,4.829687000000000,45.72950600000000,7012 - PLACE DES PAVILLONS,
2157,4.832106000000000,45.74026400000000,7018 - LYCEE LOUISE LABE,
2158,4.847572000000000,45.74880500000000,Erreur de connexion : http://10.240.2.19:50000/Lyon/Public/RentRankInfo.asmx,
2159,4.841375000000000,45.75301500000000,7014 - MARSEILLE / FÃ‰LISSENT,
2160,4.841274000000000,45.74400100000000,7022 - JAURÃˆS / LAGRANGE,
2161,4.827127000000000,45.72409800000000,7020 - PARC DE GERLAND,
2162,4.850511000000000,45.74262400000000,7023 - BERTHELOT / ROUTE DE VIENNE,
2163,4.838135000000000,45.72981000000000,7021- CHALLEMEL LACOUR / GERLAND,
2164,4.840561000000000,45.74850200000000,7024 - BANCEL / CHEVREUL,
2165,4.834248000000000,45.74322600000000,7030 - QUARTIER GENERAL FRERE,
2166,4.840367000000000,45.73989200000000,7031 - JAURÃˆS / GERLAND,
2167,4.838317000000000,45.75371400000000,7034 - PISCINE DU RHÃ”NE,
2168,4.839362000000000,45.75093800000000,7035 - MARSEILLE / UNIVERSITÃ‰,
2169,4.835123000000000,45.74977800000000,7033 - ST LUC / ST JOSEPH,
2170,4.852986000000000,45.74956300000000,7038 - PLACE STALINGRAD,
2171,4.848037000000000,45.75104100000000,7039 - GUILLOTIÃˆRE / MADELEINE,
2172,4.844479000000000,45.74669100000000,7041 - DOMER / CHEVREUL,
2173,4.824485000000000,45.73775700000000,7045 - PARC DES BERGES,
2174,4.823650000000000,45.72832700000000,7049 - CITÃ‰ SCOLAIRE INTERNATIONALE,
2175,4.826116000000000,45.72672900000000,7052 - UNIVERSITÃ‰ LYON I,
2176,4.827790000000000,45.73008500000000,7046 - PLACE DE L'ECOLE,
2177,4.845189000000000,45.75026900000000,7053 - JAURÃˆS / THIBAUDIÃˆRE,
2178,4.842010000000000,45.74676400000000,7055 - SERVANT / JABOULAY,
2179,4.840692000000000,45.75576200000000,7056 - PLACE RASPAIL,
2180,4.835454000000000,45.73468600000000,7057 - JAURES / BOLLIER,
2181,4.843235000000000,45.74854800000000,7061 - JAURES / UNIVERSITE,
2182,4.851595000000000,45.74773200000000,7062 - GARIBALDI / DOMER,
2183,4.847855000000000,45.74540400000000,7064 - CROUS,
2184,4.861491000000000,45.74834100000000,8001 - UNIVERSITÃ‰ LYON III,
2185,4.871586000000000,45.74533900000000,8002- PLACE AMBROISE COURTOIS,
2186,4.872693000000000,45.73521100000000,8004 - MAIRIE DU 8ÃˆME,
2187,4.867750000000000,45.72965700000000,8006 - PLACE DU 8 MAI 1945,
2188,4.886580000000000,45.73855500000000,8003 - CLAUDE BERNARD LYON I,
2189,4.866432000000000,45.74498400000000,8007 - FRÃˆRES LUMIÃˆRE,
2190,4.863514000000000,45.72789300000000,8008 - BEAUVISAGE / PRESSENSÃ‰,
2191,4.859460000000000,45.73997900000000,8010 - PLACE MENDÃˆS FRANCE,
2192,4.853041000000000,45.73547700000000,8011 - PLACE LEBRET,
2193,4.869913000000000,45.73658000000000,8009 - JEAN XXIII / MERMOZ,
2194,4.874182000000000,45.74030600000000,8015 - BOULEVARD JEAN XXIII,
2195,4.853866000000000,45.72993800000000,8020 - MOULIN A VENT,
2196,4.877618000000000,45.72828600000000,8021 - PAUL SANTY,
2197,4.878629000000000,45.73324200000000,8024 - MERMOZ / MICHELET,
2198,4.860990000000000,45.74446500000000,8025 - DUMONT / JOUVET,
2199,4.879734000000000,45.74137900000000,8030 - LAÃ‹NNEC,
2200,4.862756000000000,45.73828900000000,8034 - BERTHELOT / VILLON,
2201,4.865282000000000,45.74725400000000,8035 - SANS SOUCI,
2202,4.863221000000000,45.73409100000000,8037 - CAZENEUVE,
2203,4.867280000000000,45.74677500000000,8038 - ALBERT THOMAS / VILLON,
2204,4.852283000000000,45.73874600000000,8039 - PIERRE DELORE,
2205,4.883733000000000,45.73624500000000,8040 - AMBROISE PARÃ‰,
2206,4.886600000000000,45.72941900000000,8041 - PINEL,
2207,4.860262000000000,45.73147300000000,8042 - FRANCIS DE PRESSENSÃ‰,
2208,4.859613300000000,45.74701720000000,8052 - CLINIQUE MONPLAISIR,
2209,4.854149000000000,45.72427500000000,8051 - HÃ”PITAL ST JEAN DE DIEU,
2210,4.868203000000000,45.74085200000000,8054 - MARTINIERE MONPLAISIR,
2211,4.856809000000000,45.73580000000000,8056 - DELORE / AUDIBERT ET LAVIROTTE,
2212,4.870079000000000,45.74353900000000,8053 - LUMIERE / TROUILHET,
2213,4.853417000000000,45.73236500000000,8057 - VIENNE / MONTAGNY,
2214,4.878040000000000,45.73864900000000,8058 - LONGEFER / KRUGER,
2215,4.889581000000000,45.73535100000000,8059 - LAENNEC / PINEL,
2216,4.874244000000000,45.73175600000000,8060 - SANTY / BEAUVISAGE,
2217,4.881416000000000,45.72533800000000,8061 - STADE VUILLERMET,
2218,4.865141000000000,45.73221700000000,8029 - ETATS UNIS LEVIGNE,
2219,4.805625000000000,45.77418700000000,9002 - MAIRIE DU 9Â°,
2220,4.805315000000000,45.77564700000000,9003 - PLACE VALMY,
2221,4.803345000000000,45.77721200000000,9006 - THÃ‰Ã‚TRE NOUVELLE GÃ‰NÃ‰RATION,
2222,4.829081000000000,45.79739600000000,9008 - L'ILE BARBE,
2223,4.804706000000000,45.77979500000000,9004 - GARE DE VAISE,
2224,4.796537000000000,45.77094600000000,9010 - PISCINE DE VAISE,
2225,4.812673000000000,45.76978700000000,9011 - CONSERVATOIRE,
2226,4.814371000000000,45.78738900000000,9013 - QUAI PAUL SÃ‰DALLIAN,
2227,4.800349000000000,45.77346300000000,9020 - BOURBONNAIS,
2228,4.812140000000000,45.78432500000000,9014 - QUAI DU COMMERCE,
2229,4.807811000000000,45.77310400000000,9029 - SAINT PIERRE DE VAISE,
2230,4.809501000000000,45.77383900000000,9032 - PLACE DU PORT MOUTON,
2231,4.807037000000000,45.77855900000000,9022 - RUE MASARYK / SAINT CYR,
2232,4.805637000000000,45.76736100000000,9033 - GORGE DE LOUP,
2233,4.795418000000000,45.77366600000000,9042 - CLINIQUE SAINT LOUIS,
2234,4.820632000000000,45.79257200000000,9041 - CARRET / SÃ‰DALLIAN,
2235,4.807610000000000,45.77101000000000,9040 - PLACE RODIACETA,
2236,4.799712000000000,45.77609700000000,9043 - MARIETTON OUEST,
